ts,symbol,side,price,filled_qty,attempts
2021-06-23 13:15:00+00:00,BTCUSD_210625,BUY,34691.75,133,1
2021-06-23 13:15:00+00:00,BTCUSD_210924,SELL,35274.475000000006,148,1
2021-06-23 13:30:00+00:00,BTCUSD_210625,BUY,34608.850000000006,123,2
2021-06-23 13:30:00+00:00,BTCUSD_210924,SELL,35112.600000000006,136,1
2021-06-23 13:45:00+00:00,BTCUSD_210625,BUY,33961.025,121,1
2021-06-23 13:45:00+00:00,BTCUSD_210924,SELL,34504.375,132,1
2021-06-23 14:00:00+00:00,BTCUSD_210625,BUY,33888.925,191,1
2021-06-23 14:00:00+00:00,BTCUSD_210924,SELL,34379.35,207,1
2021-06-23 14:15:00+00:00,BTCUSD_210625,BUY,33959.100000000006,150,1
2021-06-23 14:15:00+00:00,BTCUSD_210924,SELL,34422.6,163,1
2021-06-23 14:30:00+00:00,BTCUSD_210625,BUY,34003.75,106,1
2021-06-23 14:30:00+00:00,BTCUSD_210924,SELL,34458.95,115,1
2021-06-23 14:45:00+00:00,BTCUSD_210625,BUY,34076.775,135,1
2021-06-23 14:45:00+00:00,BTCUSD_210924,SELL,34498.225000000006,147,2
2021-06-23 15:00:00+00:00,BTCUSD_210625,BUY,33960.37499999999,128,1
2021-06-23 15:00:00+00:00,BTCUSD_210924,SELL,34431.8,139,1
2021-06-23 15:15:00+00:00,BTCUSD_210625,BUY,33495.275,198,2
2021-06-23 15:15:00+00:00,BTCUSD_210924,SELL,33967.299999999996,212,1
2021-06-23 15:30:00+00:00,BTCUSD_210625,BUY,33535.850000000006,127,1
2021-06-23 15:30:00+00:00,BTCUSD_210924,SELL,33953.35,136,1
2021-06-23 15:45:00+00:00,BTCUSD_210625,BUY,33445.425,125,1
2021-06-23 15:45:00+00:00,BTCUSD_210924,SELL,33909.24999999999,134,1
2021-06-23 16:00:00+00:00,BTCUSD_210625,BUY,33413.74999999999,214,1
2021-06-23 16:00:00+00:00,BTCUSD_210924,SELL,33854.8,229,1
2021-06-23 16:15:00+00:00,BTCUSD_210625,BUY,33674.55,135,1
2021-06-23 16:15:00+00:00,BTCUSD_210924,SELL,34139.1,145,1
2021-06-23 16:30:00+00:00,BTCUSD_210625,BUY,33728.350000000006,117,2
2021-06-23 16:30:00+00:00,BTCUSD_210924,SELL,34168.55,126,1
2021-06-23 16:45:00+00:00,BTCUSD_210625,BUY,33504.350000000006,111,1
2021-06-23 16:45:00+00:00,BTCUSD_210924,SELL,33937.25,119,1
2021-06-23 17:00:00+00:00,BTCUSD_210625,BUY,33630.575,94,1
2021-06-23 17:00:00+00:00,BTCUSD_210924,SELL,34048.4,101,1
2021-06-23 17:15:00+00:00,BTCUSD_210625,BUY,33659.425,80,1
2021-06-23 17:15:00+00:00,BTCUSD_210924,SELL,34095.85,86,1
2021-06-23 17:30:00+00:00,BTCUSD_210625,BUY,33487.12500000001,85,1
2021-06-23 17:30:00+00:00,BTCUSD_210924,SELL,33912.05,91,1
2021-06-23 17:45:00+00:00,BTCUSD_210625,BUY,33628.524999999994,72,1
2021-06-23 17:45:00+00:00,BTCUSD_210924,SELL,34061.375,77,1
2021-06-23 18:00:00+00:00,BTCUSD_210625,BUY,33491.475000000006,71,1
2021-06-23 18:00:00+00:00,BTCUSD_210924,SELL,33923.675,76,1
2021-06-23 18:15:00+00:00,BTCUSD_210625,BUY,33068.825000000004,104,1
2021-06-23 18:15:00+00:00,BTCUSD_210924,SELL,33511.475000000006,110,1
2021-06-23 18:30:00+00:00,BTCUSD_210625,BUY,33301.62500000001,121,1
2021-06-23 18:30:00+00:00,BTCUSD_210924,SELL,33690.825000000004,129,1
2021-06-23 18:45:00+00:00,BTCUSD_210625,BUY,33349.200000000004,118,2
2021-06-23 18:45:00+00:00,BTCUSD_210924,SELL,33773.125,126,1
2021-06-23 19:00:00+00:00,BTCUSD_210625,BUY,33267.825,94,1
2021-06-23 19:00:00+00:00,BTCUSD_210924,SELL,33648.2,100,2
2021-06-23 19:15:00+00:00,BTCUSD_210625,BUY,33387.975,102,2
2021-06-23 19:15:00+00:00,BTCUSD_210924,SELL,33748.175,109,1
2021-06-23 19:30:00+00:00,BTCUSD_210625,BUY,33168.85,74,1
2021-06-23 19:30:00+00:00,BTCUSD_210924,SELL,33558.925,78,1
2021-06-23 19:45:00+00:00,BTCUSD_210625,BUY,33113.25,72,1
2021-06-23 19:45:00+00:00,BTCUSD_210924,SELL,33497.25,76,1
2021-06-23 20:00:00+00:00,BTCUSD_210625,BUY,32833.775,168,1
2021-06-23 20:00:00+00:00,BTCUSD_210924,SELL,33245.225000000006,176,1
2021-06-23 20:15:00+00:00,BTCUSD_210625,BUY,33105.899999999994,94,3
2021-06-23 20:15:00+00:00,BTCUSD_210924,SELL,33519.924999999996,99,1
2021-06-23 20:30:00+00:00,BTCUSD_210625,BUY,33059.024999999994,78,2
2021-06-23 20:30:00+00:00,BTCUSD_210924,SELL,33484.7,82,1
2021-06-23 20:45:00+00:00,BTCUSD_210625,BUY,33130.475000000006,106,1
2021-06-23 20:45:00+00:00,BTCUSD_210924,SELL,33544.174999999996,112,1
2021-06-23 21:00:00+00:00,BTCUSD_210625,BUY,32952.825,78,1
2021-06-23 21:00:00+00:00,BTCUSD_210924,SELL,33360.62500000001,82,1
2021-06-23 21:15:00+00:00,BTCUSD_210625,BUY,33247.925,77,1
2021-06-23 21:15:00+00:00,BTCUSD_210924,SELL,33727.25,82,1
2021-06-23 21:30:00+00:00,BTCUSD_210625,BUY,33035.725000000006,43,1
2021-06-23 21:30:00+00:00,BTCUSD_210924,SELL,33503.875,45,1
2021-06-23 21:45:00+00:00,BTCUSD_210625,BUY,33099.225000000006,58,1
2021-06-23 21:45:00+00:00,BTCUSD_210924,SELL,33575.6,61,2
2021-06-23 22:00:00+00:00,BTCUSD_210625,BUY,33242.175,69,1
2021-06-23 22:00:00+00:00,BTCUSD_210924,SELL,33677.125,73,2
2021-06-23 22:15:00+00:00,BTCUSD_210625,BUY,33390.075,107,1
2021-06-23 22:15:00+00:00,BTCUSD_210924,SELL,33805.125,114,1
2021-06-23 22:30:00+00:00,BTCUSD_210625,BUY,33378.37499999999,83,1
2021-06-23 22:30:00+00:00,BTCUSD_210924,SELL,33797.950000000004,89,1
2021-06-23 22:45:00+00:00,BTCUSD_210625,BUY,33447.950000000004,65,1
2021-06-23 22:45:00+00:00,BTCUSD_210924,SELL,33896.87499999999,70,1
2021-06-23 23:00:00+00:00,BTCUSD_210625,BUY,33406.475,78,1
2021-06-23 23:00:00+00:00,BTCUSD_210924,SELL,33830.55,83,1
2021-06-23 23:15:00+00:00,BTCUSD_210625,BUY,33288.425,76,1
2021-06-23 23:15:00+00:00,BTCUSD_210924,SELL,33749.05,81,1
2021-06-23 23:30:00+00:00,BTCUSD_210625,BUY,33509.075,76,1
2021-06-23 23:30:00+00:00,BTCUSD_210924,SELL,33941.700000000004,81,1
2021-06-23 23:45:00+00:00,BTCUSD_210625,BUY,33604.95,79,1
2021-06-23 23:45:00+00:00,BTCUSD_210924,SELL,34046.6,85,1
2021-09-22 00:00:00+00:00,BTCUSD_210924,BUY,40615.475,19,1
2021-09-22 00:00:00+00:00,BTCUSD_211231,SELL,41547.675,19,1
2021-09-22 00:15:00+00:00,BTCUSD_210924,BUY,41207.575,198,1
2021-09-22 00:15:00+00:00,BTCUSD_211231,SELL,42107.975000000006,205,2
2021-09-22 00:30:00+00:00,BTCUSD_210924,BUY,41004.825,140,1
2021-09-22 00:30:00+00:00,BTCUSD_211231,SELL,41899.350000000006,144,1
2021-09-22 00:45:00+00:00,BTCUSD_210924,BUY,40554.15,127,1
2021-09-22 00:45:00+00:00,BTCUSD_211231,SELL,41493.299999999996,129,2
2021-09-22 01:00:00+00:00,BTCUSD_210924,BUY,40841.6,136,1
2021-09-22 01:00:00+00:00,BTCUSD_211231,SELL,41839.600000000006,140,2
2021-09-22 01:15:00+00:00,BTCUSD_210924,BUY,41753.174999999996,147,1
2021-09-22 01:15:00+00:00,BTCUSD_211231,SELL,42704.725000000006,154,1
2021-09-22 01:30:00+00:00,BTCUSD_210924,BUY,41996.425,142,1
2021-09-22 01:30:00+00:00,BTCUSD_211231,SELL,42934.05,150,1
2021-09-22 01:45:00+00:00,BTCUSD_210924,BUY,42117.1,99,1
2021-09-22 01:45:00+00:00,BTCUSD_211231,SELL,43058.6,105,1
2021-09-22 02:00:00+00:00,BTCUSD_210924,BUY,42138.149999999994,90,1
2021-09-22 02:00:00+00:00,BTCUSD_211231,SELL,43080.875,95,1
2021-09-22 02:15:00+00:00,BTCUSD_210924,BUY,42093.5,82,1
2021-09-22 02:15:00+00:00,BTCUSD_211231,SELL,43012.174999999996,87,1
2021-09-22 02:30:00+00:00,BTCUSD_210924,BUY,41913.375,90,1
2021-09-22 02:30:00+00:00,BTCUSD_211231,SELL,42846.8,95,1
2021-09-22 02:45:00+00:00,BTCUSD_210924,BUY,41998.200000000004,56,1
2021-09-22 02:45:00+00:00,BTCUSD_211231,SELL,42958.49999999999,59,2
2021-09-22 03:00:00+00:00,BTCUSD_210924,BUY,41941.375,73,1
2021-09-22 03:00:00+00:00,BTCUSD_211231,SELL,42883.825,77,1
2021-09-22 03:15:00+00:00,BTCUSD_210924,BUY,42125.525,75,1
2021-09-22 03:15:00+00:00,BTCUSD_211231,SELL,43040.225000000006,79,1
2021-09-22 03:30:00+00:00,BTCUSD_210924,BUY,42092.325,85,1
2021-09-22 03:30:00+00:00,BTCUSD_211231,SELL,43039.350000000006,90,1
2021-09-22 03:45:00+00:00,BTCUSD_210924,BUY,42040.924999999996,101,1
2021-09-22 03:45:00+00:00,BTCUSD_211231,SELL,43027.175,107,1
2021-09-22 04:00:00+00:00,BTCUSD_210924,BUY,41991.4,87,2
2021-09-22 04:00:00+00:00,BTCUSD_211231,SELL,42957.8,92,1
2021-09-22 04:15:00+00:00,BTCUSD_210924,BUY,42062.1,85,1
2021-09-22 04:15:00+00:00,BTCUSD_211231,SELL,43043.025,90,1
2021-09-22 04:30:00+00:00,BTCUSD_210924,BUY,41876.100000000006,61,1
2021-09-22 04:30:00+00:00,BTCUSD_211231,SELL,42845.674999999996,64,1
2021-09-22 04:45:00+00:00,BTCUSD_210924,BUY,41795.325,87,1
2021-09-22 04:45:00+00:00,BTCUSD_211231,SELL,42772.15,91,2
2021-09-22 05:00:00+00:00,BTCUSD_210924,BUY,41815.049999999996,51,1
2021-09-22 05:00:00+00:00,BTCUSD_211231,SELL,42790.95,54,1
2021-09-22 05:15:00+00:00,BTCUSD_210924,BUY,41933.95,47,1
2021-09-22 05:15:00+00:00,BTCUSD_211231,SELL,42898.8,50,1
2021-09-22 05:30:00+00:00,BTCUSD_210924,BUY,42058.174999999996,69,1
2021-09-22 05:30:00+00:00,BTCUSD_211231,SELL,43013.875,73,1
2021-09-22 05:45:00+00:00,BTCUSD_210924,BUY,41795.475000000006,55,1
2021-09-22 05:45:00+00:00,BTCUSD_211231,SELL,42751.225,58,1
2021-09-22 06:00:00+00:00,BTCUSD_210924,BUY,41973.5,40,1
2021-09-22 06:00:00+00:00,BTCUSD_211231,SELL,42840.5,42,2
2021-09-22 06:15:00+00:00,BTCUSD_210924,BUY,41997.90000000001,50,1
2021-09-22 06:15:00+00:00,BTCUSD_211231,SELL,42876.0,53,1
2021-09-22 06:30:00+00:00,BTCUSD_210924,BUY,42121.7,65,1
2021-09-22 06:30:00+00:00,BTCUSD_211231,SELL,42936.09999999999,69,1
2021-09-22 06:45:00+00:00,BTCUSD_210924,BUY,42250.5,92,1
2021-09-22 06:45:00+00:00,BTCUSD_211231,SELL,43106.7,98,1
2021-09-22 07:00:00+00:00,BTCUSD_210924,BUY,42379.1,79,1
2021-09-22 07:00:00+00:00,BTCUSD_211231,SELL,43185.1,84,1
2021-09-22 07:15:00+00:00,BTCUSD_210924,BUY,42155.5,85,1
2021-09-22 07:15:00+00:00,BTCUSD_211231,SELL,43062.59999999999,90,1
2021-09-22 07:30:00+00:00,BTCUSD_210924,BUY,42250.4,36,1
2021-09-22 07:30:00+00:00,BTCUSD_211231,SELL,43107.899999999994,38,2
2021-09-22 07:45:00+00:00,BTCUSD_210924,BUY,42640.40000000001,136,1
2021-09-22 07:45:00+00:00,BTCUSD_211231,SELL,43441.8,145,1
2021-09-22 08:00:00+00:00,BTCUSD_210924,BUY,42520.5,128,1
2021-09-22 08:00:00+00:00,BTCUSD_211231,SELL,43405.8,137,2
2021-09-22 08:15:00+00:00,BTCUSD_210924,BUY,42488.1,86,1
2021-09-22 08:15:00+00:00,BTCUSD_211231,SELL,43314.5,92,1
2021-09-22 08:30:00+00:00,BTCUSD_210924,BUY,42354.09999999999,48,1
2021-09-22 08:30:00+00:00,BTCUSD_211231,SELL,43235.1,51,1
2021-09-22 08:45:00+00:00,BTCUSD_210924,BUY,42314.40000000001,82,1
2021-09-22 08:45:00+00:00,BTCUSD_211231,SELL,43169.0,87,1
2021-09-22 09:00:00+00:00,BTCUSD_210924,BUY,42288.2,59,1
2021-09-22 09:00:00+00:00,BTCUSD_211231,SELL,43134.7,63,1
2021-09-22 09:15:00+00:00,BTCUSD_210924,BUY,42182.0,64,1
2021-09-22 09:15:00+00:00,BTCUSD_211231,SELL,43036.4,68,1
2021-09-22 09:30:00+00:00,BTCUSD_210924,BUY,42317.9,53,1
2021-09-22 09:30:00+00:00,BTCUSD_211231,SELL,43179.6,56,1
2021-09-22 09:45:00+00:00,BTCUSD_210924,BUY,42218.59999999999,68,1
2021-09-22 09:45:00+00:00,BTCUSD_211231,SELL,43034.3,72,1
2021-09-22 10:00:00+00:00,BTCUSD_210924,BUY,42479.399999999994,87,1
2021-09-22 10:00:00+00:00,BTCUSD_211231,SELL,43257.4,93,1
2021-09-22 10:15:00+00:00,BTCUSD_210924,BUY,42299.3,53,1
2021-09-22 10:15:00+00:00,BTCUSD_211231,SELL,43134.0,56,1
2021-09-22 10:30:00+00:00,BTCUSD_210924,BUY,42233.5,62,1
2021-09-22 10:30:00+00:00,BTCUSD_211231,SELL,43026.8,66,1
2021-09-22 10:45:00+00:00,BTCUSD_210924,BUY,42020.8,98,1
2021-09-22 10:45:00+00:00,BTCUSD_211231,SELL,42801.0,103,1
2021-09-22 11:00:00+00:00,BTCUSD_210924,BUY,42162.59999999999,61,2
2021-09-22 11:00:00+00:00,BTCUSD_211231,SELL,43007.0,65,1
2021-09-22 11:15:00+00:00,BTCUSD_210924,BUY,42113.8,57,1
2021-09-22 11:15:00+00:00,BTCUSD_211231,SELL,42929.90000000001,60,1
2021-09-22 11:30:00+00:00,BTCUSD_210924,BUY,42000.5,57,1
2021-09-22 11:30:00+00:00,BTCUSD_211231,SELL,42826.1,60,1
2021-09-22 11:45:00+00:00,BTCUSD_210924,BUY,41891.2,103,1
2021-09-22 11:45:00+00:00,BTCUSD_211231,SELL,42718.8,108,1
2021-09-22 12:00:00+00:00,BTCUSD_210924,BUY,41943.0,55,1
2021-09-22 12:00:00+00:00,BTCUSD_211231,SELL,42798.9,58,1
2021-09-22 12:15:00+00:00,BTCUSD_210924,BUY,41923.5,54,1
2021-09-22 12:15:00+00:00,BTCUSD_211231,SELL,42761.7,57,3
2021-09-22 12:30:00+00:00,BTCUSD_210924,BUY,42017.5,60,1
2021-09-22 12:30:00+00:00,BTCUSD_211231,SELL,42835.5,63,1
2021-09-22 12:45:00+00:00,BTCUSD_210924,BUY,42074.9,43,1
2021-09-22 12:45:00+00:00,BTCUSD_211231,SELL,42958.09999999999,45,1
2021-09-22 13:00:00+00:00,BTCUSD_210924,BUY,42149.1,57,1
2021-09-22 13:00:00+00:00,BTCUSD_211231,SELL,42986.09999999999,60,1
2021-09-22 13:15:00+00:00,BTCUSD_210924,BUY,42473.09999999999,139,1
2021-09-22 13:15:00+00:00,BTCUSD_211231,SELL,43325.0,148,1
2021-09-22 13:30:00+00:00,BTCUSD_210924,BUY,42298.0,83,2
2021-09-22 13:30:00+00:00,BTCUSD_211231,SELL,43101.6,88,1
2021-09-22 13:45:00+00:00,BTCUSD_210924,BUY,42130.8,93,1
2021-09-22 13:45:00+00:00,BTCUSD_211231,SELL,42904.0,98,1
2021-09-22 14:00:00+00:00,BTCUSD_210924,BUY,42404.899999999994,66,1
2021-09-22 14:00:00+00:00,BTCUSD_211231,SELL,43235.6,70,1
2021-09-22 14:15:00+00:00,BTCUSD_210924,BUY,42408.7,105,1
2021-09-22 14:15:00+00:00,BTCUSD_211231,SELL,43276.4,112,1
2021-09-22 14:30:00+00:00,BTCUSD_210924,BUY,42495.1,133,1
2021-09-22 14:30:00+00:00,BTCUSD_211231,SELL,43294.399999999994,142,1
2021-09-22 14:45:00+00:00,BTCUSD_210924,BUY,42530.90000000001,88,1
2021-09-22 14:45:00+00:00,BTCUSD_211231,SELL,43362.399999999994,94,2
2021-09-22 15:00:00+00:00,BTCUSD_210924,BUY,42330.1,101,1
2021-09-22 15:00:00+00:00,BTCUSD_211231,SELL,43153.0,107,1
2021-09-22 15:15:00+00:00,BTCUSD_210924,BUY,42593.899999999994,116,2
2021-09-22 15:15:00+00:00,BTCUSD_211231,SELL,43396.40000000001,124,1
2021-09-22 15:30:00+00:00,BTCUSD_210924,BUY,42766.0,162,1
2021-09-22 15:30:00+00:00,BTCUSD_211231,SELL,43622.59999999999,174,1
2021-09-22 15:45:00+00:00,BTCUSD_210924,BUY,42984.3,154,1
2021-09-22 15:45:00+00:00,BTCUSD_211231,SELL,43864.5,166,1
2021-09-22 16:00:00+00:00,BTCUSD_210924,BUY,43188.3,162,1
2021-09-22 16:00:00+00:00,BTCUSD_211231,SELL,44050.5,176,1
2021-09-22 16:15:00+00:00,BTCUSD_210924,BUY,43380.4,123,1
2021-09-22 16:15:00+00:00,BTCUSD_211231,SELL,44229.8,134,1
2021-09-22 16:30:00+00:00,BTCUSD_210924,BUY,43207.8,111,2
2021-09-22 16:30:00+00:00,BTCUSD_211231,SELL,44089.0,120,1
2021-09-22 16:45:00+00:00,BTCUSD_210924,BUY,43282.59999999999,111,1
2021-09-22 16:45:00+00:00,BTCUSD_211231,SELL,44139.9,121,1
2021-09-22 17:00:00+00:00,BTCUSD_210924,BUY,43357.2,81,1
2021-09-22 17:00:00+00:00,BTCUSD_211231,SELL,44202.0,88,1
2021-09-22 17:15:00+00:00,BTCUSD_210924,BUY,43199.399999999994,100,1
2021-09-22 17:15:00+00:00,BTCUSD_211231,SELL,44053.59999999999,108,1
2021-09-22 17:30:00+00:00,BTCUSD_210924,BUY,43039.8,119,1
2021-09-22 17:30:00+00:00,BTCUSD_211231,SELL,43931.6,129,1
2021-09-22 17:45:00+00:00,BTCUSD_210924,BUY,43179.8,80,1
2021-09-22 17:45:00+00:00,BTCUSD_211231,SELL,44045.899999999994,87,1
2021-09-22 18:00:00+00:00,BTCUSD_210924,BUY,43280.899999999994,88,1
2021-09-22 18:00:00+00:00,BTCUSD_211231,SELL,43786.40000000001,95,1
2021-09-22 18:15:00+00:00,BTCUSD_210924,BUY,43967.7,178,1
2021-09-22 18:15:00+00:00,BTCUSD_211231,SELL,44801.5,196,1
2021-09-22 18:30:00+00:00,BTCUSD_210924,BUY,43872.3,152,1
2021-09-22 18:30:00+00:00,BTCUSD_211231,SELL,44748.09999999999,167,1
2021-09-22 18:45:00+00:00,BTCUSD_210924,BUY,43476.5,106,2
2021-09-22 18:45:00+00:00,BTCUSD_211231,SELL,44258.0,116,1
2021-09-22 19:00:00+00:00,BTCUSD_210924,BUY,43191.0,121,1
2021-09-22 19:00:00+00:00,BTCUSD_211231,SELL,43960.1,131,2
2021-09-22 19:15:00+00:00,BTCUSD_210924,BUY,43250.2,109,2
2021-09-22 19:15:00+00:00,BTCUSD_211231,SELL,44107.100000000006,118,1
2021-09-22 19:30:00+00:00,BTCUSD_210924,BUY,43457.4,94,1
2021-09-22 19:30:00+00:00,BTCUSD_211231,SELL,44329.90000000001,103,1
2021-09-22 19:45:00+00:00,BTCUSD_210924,BUY,43435.09999999999,65,1
2021-09-22 19:45:00+00:00,BTCUSD_211231,SELL,44321.1,71,1
2021-09-22 20:00:00+00:00,BTCUSD_210924,BUY,43361.0,59,1
2021-09-22 20:00:00+00:00,BTCUSD_211231,SELL,44203.3,64,1
2021-09-22 20:15:00+00:00,BTCUSD_210924,BUY,43217.899999999994,82,3
2021-09-22 20:15:00+00:00,BTCUSD_211231,SELL,44130.8,89,1
2021-09-22 20:30:00+00:00,BTCUSD_210924,BUY,43408.3,57,2
2021-09-22 20:30:00+00:00,BTCUSD_211231,SELL,44255.90000000001,62,1
2021-09-22 20:45:00+00:00,BTCUSD_210924,BUY,43414.5,64,1
2021-09-22 20:45:00+00:00,BTCUSD_211231,SELL,44297.5,70,1
2021-09-22 21:00:00+00:00,BTCUSD_210924,BUY,43377.3,53,1
2021-09-22 21:00:00+00:00,BTCUSD_211231,SELL,44229.7,58,1
2021-09-22 21:15:00+00:00,BTCUSD_210924,BUY,43486.9,58,1
2021-09-22 21:15:00+00:00,BTCUSD_211231,SELL,44397.2,63,1
2021-09-22 21:30:00+00:00,BTCUSD_210924,BUY,43453.305,41,1
2021-09-22 21:30:00+00:00,BTCUSD_211231,SELL,44386.7,45,1
2021-09-22 21:45:00+00:00,BTCUSD_210924,BUY,43306.3,80,1
2021-09-22 21:45:00+00:00,BTCUSD_211231,SELL,44204.1,87,2
2021-09-22 22:00:00+00:00,BTCUSD_210924,BUY,43271.0,74,1
2021-09-22 22:00:00+00:00,BTCUSD_211231,SELL,44121.90000000001,80,2
2021-09-22 22:15:00+00:00,BTCUSD_210924,BUY,43304.3,57,1
2021-09-22 22:15:00+00:00,BTCUSD_211231,SELL,44205.7,62,1
2021-09-22 22:30:00+00:00,BTCUSD_210924,BUY,43233.4,40,1
2021-09-22 22:30:00+00:00,BTCUSD_211231,SELL,44101.5,43,1
2021-09-22 22:45:00+00:00,BTCUSD_210924,BUY,43430.7,54,1
2021-09-22 22:45:00+00:00,BTCUSD_211231,SELL,44286.899999999994,59,1
2021-09-22 23:00:00+00:00,BTCUSD_210924,BUY,43521.0,44,1
2021-09-22 23:00:00+00:00,BTCUSD_211231,SELL,44407.8,48,1
2021-09-22 23:15:00+00:00,BTCUSD_210924,BUY,43523.7,54,1
2021-09-22 23:15:00+00:00,BTCUSD_211231,SELL,44471.995,59,1
2021-09-22 23:30:00+00:00,BTCUSD_210924,BUY,43469.399999999994,42,1
2021-09-22 23:30:00+00:00,BTCUSD_211231,SELL,44405.9,46,1
2021-09-22 23:45:00+00:00,BTCUSD_210924,BUY,43476.0,48,1
2021-09-22 23:45:00+00:00,BTCUSD_211231,SELL,44394.2,52,1
2024-06-26 00:00:00+00:00,BTCUSD_240628,BUY,61879.774999999994,1,1
2024-06-26 00:00:00+00:00,BTCUSD_240927,SELL,63585.87500000001,1,1
2024-06-26 00:15:00+00:00,BTCUSD_240628,BUY,61850.700000000004,35,1
2024-06-26 00:15:00+00:00,BTCUSD_240927,SELL,63534.875,37,2
2024-06-26 00:30:00+00:00,BTCUSD_240628,BUY,61924.9,21,1
2024-06-26 00:30:00+00:00,BTCUSD_240927,SELL,63614.525,22,1
2024-06-26 00:45:00+00:00,BTCUSD_240628,BUY,61790.1,18,1
2024-06-26 00:45:00+00:00,BTCUSD_240927,SELL,63490.125,19,2
2024-06-26 01:00:00+00:00,BTCUSD_240628,BUY,61868.675,23,1
2024-06-26 01:00:00+00:00,BTCUSD_240927,SELL,63547.325,24,2
2024-06-26 01:15:00+00:00,BTCUSD_240628,BUY,62010.2975,31,1
2024-06-26 01:15:00+00:00,BTCUSD_240927,SELL,63695.2025,33,1
2024-06-26 01:30:00+00:00,BTCUSD_240628,BUY,62097.274999999994,50,1
2024-06-26 01:30:00+00:00,BTCUSD_240927,SELL,63823.649999999994,53,1
2024-06-26 01:45:00+00:00,BTCUSD_240628,BUY,62101.450000000004,71,1
2024-06-26 01:45:00+00:00,BTCUSD_240927,SELL,63849.375,75,1
2024-06-26 02:00:00+00:00,BTCUSD_240628,BUY,62203.075,45,1
2024-06-26 02:00:00+00:00,BTCUSD_240927,SELL,63948.225,48,1
2024-06-26 02:15:00+00:00,BTCUSD_240628,BUY,62461.225000000006,63,1
2024-06-26 02:15:00+00:00,BTCUSD_240927,SELL,64238.25,67,1
2024-06-26 02:30:00+00:00,BTCUSD_240628,BUY,62293.2975,61,1
2024-06-26 02:30:00+00:00,BTCUSD_240927,SELL,64065.775,65,1
2024-06-26 02:45:00+00:00,BTCUSD_240628,BUY,62193.25,23,1
2024-06-26 02:45:00+00:00,BTCUSD_240927,SELL,63932.674999999996,24,2
2024-06-26 03:00:00+00:00,BTCUSD_240628,BUY,62148.0,21,1
2024-06-26 03:00:00+00:00,BTCUSD_240927,SELL,63877.09999999999,22,1
2024-06-26 03:15:00+00:00,BTCUSD_240628,BUY,62150.8,24,1
2024-06-26 03:15:00+00:00,BTCUSD_240927,SELL,63883.495,25,1
2024-06-26 03:30:00+00:00,BTCUSD_240628,BUY,62047.7,26,1
2024-06-26 03:30:00+00:00,BTCUSD_240927,SELL,63745.395000000004,27,1
2024-06-26 03:45:00+00:00,BTCUSD_240628,BUY,62070.4,28,1
2024-06-26 03:45:00+00:00,BTCUSD_240927,SELL,63774.5,30,1
2024-06-26 04:00:00+00:00,BTCUSD_240628,BUY,62062.59999999999,12,2
2024-06-26 04:00:00+00:00,BTCUSD_240927,SELL,63784.395000000004,13,1
2024-06-26 04:15:00+00:00,BTCUSD_240628,BUY,61875.5,44,1
2024-06-26 04:15:00+00:00,BTCUSD_240927,SELL,63592.6,46,1
2024-06-26 04:30:00+00:00,BTCUSD_240628,BUY,61893.40000000001,22,1
2024-06-26 04:30:00+00:00,BTCUSD_240927,SELL,63611.2,23,1
2024-06-26 04:45:00+00:00,BTCUSD_240628,BUY,61853.405,45,1
2024-06-26 04:45:00+00:00,BTCUSD_240927,SELL,63591.595,47,2
2024-06-26 05:00:00+00:00,BTCUSD_240628,BUY,61826.3,25,1
2024-06-26 05:00:00+00:00,BTCUSD_240927,SELL,63522.0,26,1
2024-06-26 05:15:00+00:00,BTCUSD_240628,BUY,61906.90000000001,34,1
2024-06-26 05:15:00+00:00,BTCUSD_240927,SELL,63570.5,36,1
2024-06-26 05:30:00+00:00,BTCUSD_240628,BUY,61701.9,67,1
2024-06-26 05:30:00+00:00,BTCUSD_240927,SELL,63333.3,70,1
2024-06-26 05:45:00+00:00,BTCUSD_240628,BUY,61767.3,25,1
2024-06-26 05:45:00+00:00,BTCUSD_240927,SELL,63363.8,26,1
2024-06-26 06:00:00+00:00,BTCUSD_240628,BUY,61682.1,30,1
2024-06-26 06:00:00+00:00,BTCUSD_240927,SELL,63290.09999999999,31,2
2024-06-26 06:15:00+00:00,BTCUSD_240628,BUY,61750.8,33,1
2024-06-26 06:15:00+00:00,BTCUSD_240927,SELL,63336.4,35,1
2024-06-26 06:30:00+00:00,BTCUSD_240628,BUY,61723.005,39,1
2024-06-26 06:30:00+00:00,BTCUSD_240927,SELL,63355.9,41,1
2024-06-26 06:45:00+00:00,BTCUSD_240628,BUY,61675.0,22,1
2024-06-26 06:45:00+00:00,BTCUSD_240927,SELL,63288.0,23,1
2024-06-26 07:00:00+00:00,BTCUSD_240628,BUY,61715.8,22,1
2024-06-26 07:00:00+00:00,BTCUSD_240927,SELL,63312.9,23,1
2024-06-26 07:15:00+00:00,BTCUSD_240628,BUY,61763.09999999999,26,1
2024-06-26 07:15:00+00:00,BTCUSD_240927,SELL,63362.0,27,1
2024-06-26 07:30:00+00:00,BTCUSD_240628,BUY,61758.5,28,1
2024-06-26 07:30:00+00:00,BTCUSD_240927,SELL,63362.2,29,2
2024-06-26 07:45:00+00:00,BTCUSD_240628,BUY,61821.8,55,1
